fear,"At about midnight I had to go by bike through Graz alone. On the  
whole it was a distance of several kilometers. A car followed me  
through the streets. Only I went into a one-way street the  
car disappeared. The rest of my way home I was very afraid.",
sadness,"I had cared for a horse for 2 years. One day it was sold and I  
cried for several days because I was so sad.",
disgust,"A friend of mine was telling jokes which I felt to be very  
disgusting, especially because I was eating.",
shame,"At a carneval-party I smooched with a man - some days later I was  
rather ashamed for that.",
guilt,"By fun I had a tussle with my sister. Suddenly I obviously hurt  
her unintentionally - and she ran out of the room, crying.",
neutral,"During my first week in Graz I met a girl who I had got to know  
in the train from Amsterdam to Graz. Although I had considered  
her very sympathetic, we had seperated without changing our  
adresses.",
fear,"Many years ago I saw the film ""Psycho"" by Hitchcock for the first  
time. I saw the film I was alone and afterwards I hardly  
dared to go to bed and hardly was able to sleep.",
anger,"I had got a bad cold. My father said I must be crazy to go by  
motorbike at those temperatures. I answered him that I did  
not care about a cold, he said that if I did not care for  
anything I could leave him (it was for the second time he said  
something like that).",
sadness,"I was at home alone I realized that a young roe approached  
our house. I hid because I did not want to frighten it. It  
limped. Some time later, I thought that it had already run  
away, I saw it lying on our terrace. I came nearer and saw that  
it was terribly wounded. I informed the ranger who said that the  
roe must have been attacked by dogs. He had to shoot it.",
disgust,"Several years ago I stayed with friends in the mountains for one  
week. We lived in a hut and had to cook for ourselves. One day my  
friend did not succeed in preparing spaghetti. That dinner was  
terrible - nevertheless we all ate rather much and had an  
improper and unsavoury conversation.",
guilt,"I still went to primary-school, I went on a ski-trip with my  
family. After skiing we went to a restaurant for lunch. Suddenly  
my father said that he had forgotten something in the car. He  
gave me the key and asked me to go and get it. I had difficulties  
with the key which was already bent. I asked my mother to help  
me. she tried to turn the key it broke. We had no second  
key. My mother was blamed for all that and I did not say a word.",
fear,"I was 8 years old my tonsils had to be operated on. This is  
not a complicated operation, but just before it started I was  
very afraid so that I will never forget it.",
anger,"My parents are divorced, father pays alimony for me. Two years  
ago my sister who lives with father, suddenly asked mother for  
money. As she considered the amount of money my mother offered  
her too small, she brought an action against mother. I was  
terribly angry with my sister.",
sadness,"I arranged with a friend to go skating the next day. He asked me  
to wake him up by telephone at twelve o'clock because we had come  
home late in the morning. Next day I called him - he was not at  
home. As something like that had happened to me several times  
before, I came to the conclusion that one cannot rely on anybody  
and I felt very sad.",
disgust,Whenever I see a spider or a snake I feel disgusted.,
shame,"I had slept with a boy for the first time I felt ashamed for  
three reasons. First, because I was only 13 years old, second,  
because I did not really like him, third, because he had caught  
me napping.",
guilt,"I had been together with my boy-friend for two and a half years,  
he got to know another girl and not even tried to conceal  
that from me. I drew my conclusions and left him - I also felt a  
bit guilty for what had happened.",
neutral,"My boy-friend told me that he would take me to the training of  
the life-saving dogs.",
fear,"I was in a dark cellar and saw a glowing red point. I thought  
that it was a person with a cigarette - but it was only the red  
switch.",
anger,"A man treated his dog very badly - he insulted and beated him  
until the dog kept lying on the floor with his tail drawn in.",
sadness,A horse which I had liked very much was taken away.,
disgust,"On TV I saw a report about church in Amerika. A priest was shown  
who was performing miracles in front of the camera - I felt  
disgusted.",
shame,"I was a child, my uncle came to see us. I spit at him and  
ran out - I do not know the reason for that. My father came after  
me and insisted on my apologizing.",
guilt,"I quarreled with my boy-friend. He said it was unfair that I  
always started crying so that he had to give in.",
anger,"I come home in the evening, the first thing I do is to sit  
down and smoke a cigarette. One day I found the flat in a totally  
desolate state. My girl-friend had wanted to tidy up but had not  
finished.",
sadness,"My son's mother told me that she wanted to move to Vienna and  
take the child with her. This means a rather long distance for  
me. My whole family was sad and dumbfounded so that my own  
feelings were intensified.",
